age,sex,date,state,ethnicity,population
20-24,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
25-29,male,2020-01-01,W.P. Putrajaya,bumi_other,0.1
30-34,male,2020-01-01,W.P. Putrajaya,bumi_other,0.1
35-39,male,2020-01-01,W.P. Putrajaya,bumi_other,0.2
40-44,male,2020-01-01,W.P. Putrajaya,bumi_other,0.1
45-49,male,2020-01-01,W.P. Putrajaya,bumi_other,0.1
50-54,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
55-59,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
60-64,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
65-69,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
70-74,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
75-79,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
80-84,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
85+,male,2020-01-01,W.P. Putrajaya,bumi_other,0.0
overall_age,female,2020-01-01,W.P. Putrajaya,bumi_other,1.3
0-4,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
5-9,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
10-14,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
15-19,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
20-24,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
25-29,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
30-34,female,2020-01-01,W.P. Putrajaya,bumi_other,0.2
35-39,female,2020-01-01,W.P. Putrajaya,bumi_other,0.3
40-44,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
45-49,female,2020-01-01,W.P. Putrajaya,bumi_other,0.1
50-54,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
55-59,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
60-64,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
65-69,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
70-74,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
75-79,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
80-84,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
85+,female,2020-01-01,W.P. Putrajaya,bumi_other,0.0
overall_age,overall_sex,2020-01-01,Johor,chinese,1208.7
0-4,overall_sex,2020-01-01,Johor,chinese,82.7
5-9,overall_sex,2020-01-01,Johor,chinese,95.5
10-14,overall_sex,2020-01-01,Johor,chinese,102.7
15-19,overall_sex,2020-01-01,Johor,chinese,98.5
20-24,overall_sex,2020-01-01,Johor,chinese,103.1
25-29,overall_sex,2020-01-01,Johor,chinese,96.3
30-34,overall_sex,2020-01-01,Johor,chinese,91.4
35-39,overall_sex,2020-01-01,Johor,chinese,90.7
40-44,overall_sex,2020-01-01,Johor,chinese,85.0
45-49,overall_sex,2020-01-01,Johor,chinese,82.4
50-54,overall_sex,2020-01-01,Johor,chinese,76.9
55-59,overall_sex,2020-01-01,Johor,chinese,68.6
60-64,overall_sex,2020-01-01,Johor,chinese,60.0
65-69,overall_sex,2020-01-01,Johor,chinese,27.3
70-74,overall_sex,2020-01-01,Johor,chinese,21.1
75-79,overall_sex,2020-01-01,Johor,chinese,13.1
80-84,overall_sex,2020-01-01,Johor,chinese,8.3
85+,overall_sex,2020-01-01,Johor,chinese,4.9
overall_age,male,2020-01-01,Johor,chinese,619.5
0-4,male,2020-01-01,Johor,chinese,40.4
5-9,male,2020-01-01,Johor,chinese,49.0
10-14,male,2020-01-01,Johor,chinese,53.5
15-19,male,2020-01-01,Johor,chinese,50.2
20-24,male,2020-01-01,Johor,chinese,54.1
25-29,male,2020-01-01,Johor,chinese,49.1
30-34,male,2020-01-01,Johor,chinese,46.8
35-39,male,2020-01-01,Johor,chinese,47.1
40-44,male,2020-01-01,Johor,chinese,44.1
45-49,male,2020-01-01,Johor,chinese,42.4
50-54,male,2020-01-01,Johor,chinese,38.8
55-59,male,2020-01-01,Johor,chinese,36.3
60-64,male,2020-01-01,Johor,chinese,29.9
65-69,male,2020-01-01,Johor,chinese,13.7
70-74,male,2020-01-01,Johor,chinese,10.6
75-79,male,2020-01-01,Johor,chinese,6.5
80-84,male,2020-01-01,Johor,chinese,4.3
85+,male,2020-01-01,Johor,chinese,2.9
overall_age,female,2020-01-01,Johor,chinese,589.1
0-4,female,2020-01-01,Johor,chinese,42.3
5-9,female,2020-01-01,Johor,chinese,46.5
10-14,female,2020-01-01,Johor,chinese,49.3
15-19,female,2020-01-01,Johor,chinese,48.3
20-24,female,2020-01-01,Johor,chinese,49.0
25-29,female,2020-01-01,Johor,chinese,47.3
30-34,female,2020-01-01,Johor,chinese,44.6
35-39,female,2020-01-01,Johor,chinese,43.6
40-44,female,2020-01-01,Johor,chinese,40.9
45-49,female,2020-01-01,Johor,chinese,40.0
50-54,female,2020-01-01,Johor,chinese,38.1
55-59,female,2020-01-01,Johor,chinese,32.3
60-64,female,2020-01-01,Johor,chinese,30.1
65-69,female,2020-01-01,Johor,chinese,13.6
70-74,female,2020-01-01,Johor,chinese,10.5
75-79,female,2020-01-01,Johor,chinese,6.6
80-84,female,2020-01-01,Johor,chinese,4.1
85+,female,2020-01-01,Johor,chinese,2.0
overall_age,overall_sex,2020-01-01,Kedah,chinese,250.6
0-4,overall_sex,2020-01-01,Kedah,chinese,16.6
5-9,overall_sex,2020-01-01,Kedah,chinese,20.8
10-14,overall_sex,2020-01-01,Kedah,chinese,24.4
15-19,overall_sex,2020-01-01,Kedah,chinese,18.0
20-24,overall_sex,2020-01-01,Kedah,chinese,20.8
25-29,overall_sex,2020-01-01,Kedah,chinese,20.9
30-34,overall_sex,2020-01-01,Kedah,chinese,17.7
35-39,overall_sex,2020-01-01,Kedah,chinese,13.6
40-44,overall_sex,2020-01-01,Kedah,chinese,15.0
45-49,overall_sex,2020-01-01,Kedah,chinese,15.2
50-54,overall_sex,2020-01-01,Kedah,chinese,15.8
55-59,overall_sex,2020-01-01,Kedah,chinese,16.1
60-64,overall_sex,2020-01-01,Kedah,chinese,15.2
65-69,overall_sex,2020-01-01,Kedah,chinese,7.2
70-74,overall_sex,2020-01-01,Kedah,chinese,5.9
75-79,overall_sex,2020-01-01,Kedah,chinese,3.5
80-84,overall_sex,2020-01-01,Kedah,chinese,2.5
85+,overall_sex,2020-01-01,Kedah,chinese,1.4
overall_age,male,2020-01-01,Kedah,chinese,125.0
0-4,male,2020-01-01,Kedah,chinese,7.7
5-9,male,2020-01-01,Kedah,chinese,10.5
10-14,male,2020-01-01,Kedah,chinese,12.3
15-19,male,2020-01-01,Kedah,chinese,9.1
20-24,male,2020-01-01,Kedah,chinese,11.6
25-29,male,2020-01-01,Kedah,chinese,10.5
30-34,male,2020-01-01,Kedah,chinese,8.0
35-39,male,2020-01-01,Kedah,chinese,7.9
40-44,male,2020-01-01,Kedah,chinese,7.3
45-49,male,2020-01-01,Kedah,chinese,7.4
50-54,male,2020-01-01,Kedah,chinese,7.4
55-59,male,2020-01-01,Kedah,chinese,7.9
60-64,male,2020-01-01,Kedah,chinese,7.4
65-69,male,2020-01-01,Kedah,chinese,3.5
70-74,male,2020-01-01,Kedah,chinese,3.0
75-79,male,2020-01-01,Kedah,chinese,1.7
80-84,male,2020-01-01,Kedah,chinese,1.1
85+,male,2020-01-01,Kedah,chinese,0.7
overall_age,female,2020-01-01,Kedah,chinese,125.6
0-4,female,2020-01-01,Kedah,chinese,8.9
5-9,female,2020-01-01,Kedah,chinese,10.3
10-14,female,2020-01-01,Kedah,chinese,12.2
15-19,female,2020-01-01,Kedah,chinese,8.9
20-24,female,2020-01-01,Kedah,chinese,9.2
25-29,female,2020-01-01,Kedah,chinese,10.5
30-34,female,2020-01-01,Kedah,chinese,9.7
35-39,female,2020-01-01,Kedah,chinese,5.7
40-44,female,2020-01-01,Kedah,chinese,7.6
45-49,female,2020-01-01,Kedah,chinese,7.8
50-54,female,2020-01-01,Kedah,chinese,8.4
55-59,female,2020-01-01,Kedah,chinese,8.2
60-64,female,2020-01-01,Kedah,chinese,7.8
65-69,female,2020-01-01,Kedah,chinese,3.6
70-74,female,2020-01-01,Kedah,chinese,2.8
75-79,female,2020-01-01,Kedah,chinese,1.8
80-84,female,2020-01-01,Kedah,chinese,1.4
85+,female,2020-01-01,Kedah,chinese,0.7
overall_age,overall_sex,2020-01-01,Kelantan,chinese,44.7
0-4,overall_sex,2020-01-01,Kelantan,chinese,2.6
5-9,overall_sex,2020-01-01,Kelantan,chinese,3.1
10-14,overall_sex,2020-01-01,Kelantan,chinese,3.1
15-19,overall_sex,2020-01-01,Kelantan,chinese,3.6
20-24,overall_sex,2020-01-01,Kelantan,chinese,3.4
25-29,overall_sex,2020-01-01,Kelantan,chinese,2.7
30-34,overall_sex,2020-01-01,Kelantan,chinese,2.8
35-39,overall_sex,2020-01-01,Kelantan,chinese,2.7
40-44,overall_sex,2020-01-01,Kelantan,chinese,2.6
45-49,overall_sex,2020-01-01,Kelantan,chinese,2.7
50-54,overall_sex,2020-01-01,Kelantan,chinese,2.9
55-59,overall_sex,2020-01-01,Kelantan,chinese,3.4
60-64,overall_sex,2020-01-01,Kelantan,chinese,2.9
65-69,overall_sex,2020-01-01,Kelantan,chinese,2.3
70-74,overall_sex,2020-01-01,Kelantan,chinese,1.7
75-79,overall_sex,2020-01-01,Kelantan,chinese,1.0
80-84,overall_sex,2020-01-01,Kelantan,chinese,0.7
85+,overall_sex,2020-01-01,Kelantan,chinese,0.4
overall_age,male,2020-01-01,Kelantan,chinese,22.9
0-4,male,2020-01-01,Kelantan,chinese,1.3
5-9,male,2020-01-01,Kelantan,chinese,1.7
10-14,male,2020-01-01,Kelantan,chinese,1.6
15-19,male,2020-01-01,Kelantan,chinese,1.8
20-24,male,2020-01-01,Kelantan,chinese,1.7
25-29,male,2020-01-01,Kelantan,chinese,1.4
30-34,male,2020-01-01,Kelantan,chinese,1.5
35-39,male,2020-01-01,Kelantan,chinese,1.4
40-44,male,2020-01-01,Kelantan,chinese,1.4
45-49,male,2020-01-01,Kelantan,chinese,1.3
50-54,male,2020-01-01,Kelantan,chinese,1.5
55-59,male,2020-01-01,Kelantan,chinese,1.7
60-64,male,2020-01-01,Kelantan,chinese,1.5
65-69,male,2020-01-01,Kelantan,chinese,1.3
70-74,male,2020-01-01,Kelantan,chinese,0.9
75-79,male,2020-01-01,Kelantan,chinese,0.5
80-84,male,2020-01-01,Kelantan,chinese,0.3
85+,male,2020-01-01,Kelantan,chinese,0.1
overall_age,female,2020-01-01,Kelantan,chinese,21.8
0-4,female,2020-01-01,Kelantan,chinese,1.3
5-9,female,2020-01-01,Kelantan,chinese,1.4
10-14,female,2020-01-01,Kelantan,chinese,1.4
15-19,female,2020-01-01,Kelantan,chinese,1.8
20-24,female,2020-01-01,Kelantan,chinese,1.8
25-29,female,2020-01-01,Kelantan,chinese,1.3
30-34,female,2020-01-01,Kelantan,chinese,1.3
35-39,female,2020-01-01,Kelantan,chinese,1.3
40-44,female,2020-01-01,Kelantan,chinese,1.2
45-49,female,2020-01-01,Kelantan,chinese,1.3
50-54,female,2020-01-01,Kelantan,chinese,1.4
55-59,female,2020-01-01,Kelantan,chinese,1.7
60-64,female,2020-01-01,Kelantan,chinese,1.4
65-69,female,2020-01-01,Kelantan,chinese,1.1
70-74,female,2020-01-01,Kelantan,chinese,0.8
75-79,female,2020-01-01,Kelantan,chinese,0.5
80-84,female,2020-01-01,Kelantan,chinese,0.4
85+,female,2020-01-01,Kelantan,chinese,0.3
overall_age,overall_sex,2020-01-01,Melaka,chinese,205.2
0-4,overall_sex,2020-01-01,Melaka,chinese,14.7
5-9,overall_sex,2020-01-01,Melaka,chinese,13.8
10-14,overall_sex,2020-01-01,Melaka,chinese,13.3
15-19,overall_sex,2020-01-01,Melaka,chinese,17.2
20-24,overall_sex,2020-01-01,Melaka,chinese,13.3
25-29,overall_sex,2020-01-01,Melaka,chinese,14.3
30-34,overall_sex,2020-01-01,Melaka,chinese,14.1
35-39,overall_sex,2020-01-01,Melaka,chinese,13.8
40-44,overall_sex,2020-01-01,Melaka,chinese,19.1
45-49,overall_sex,2020-01-01,Melaka,chinese,12.0
50-54,overall_sex,2020-01-01,Melaka,chinese,11.3
55-59,overall_sex,2020-01-01,Melaka,chinese,12.9
60-64,overall_sex,2020-01-01,Melaka,chinese,10.8
65-69,overall_sex,2020-01-01,Melaka,chinese,9.6
70-74,overall_sex,2020-01-01,Melaka,chinese,6.8
75-79,overall_sex,2020-01-01,Melaka,chinese,3.9
80-84,overall_sex,2020-01-01,Melaka,chinese,2.7
85+,overall_sex,2020-01-01,Melaka,chinese,1.6
overall_age,male,2020-01-01,Melaka,chinese,104.3
0-4,male,2020-01-01,Melaka,chinese,7.5
5-9,male,2020-01-01,Melaka,chinese,7.3
10-14,male,2020-01-01,Melaka,chinese,7.0
15-19,male,2020-01-01,Melaka,chinese,9.2
20-24,male,2020-01-01,Melaka,chinese,7.5
25-29,male,2020-01-01,Melaka,chinese,7.0
30-34,male,2020-01-01,Melaka,chinese,7.1
35-39,male,2020-01-01,Melaka,chinese,6.8
40-44,male,2020-01-01,Melaka,chinese,9.7
45-49,male,2020-01-01,Melaka,chinese,5.8
50-54,male,2020-01-01,Melaka,chinese,5.6
55-59,male,2020-01-01,Melaka,chinese,6.4
60-64,male,2020-01-01,Melaka,chinese,5.4
65-69,male,2020-01-01,Melaka,chinese,4.7
70-74,male,2020-01-01,Melaka,chinese,3.5
75-79,male,2020-01-01,Melaka,chinese,2.0
80-84,male,2020-01-01,Melaka,chinese,1.2
85+,male,2020-01-01,Melaka,chinese,0.6
overall_age,female,2020-01-01,Melaka,chinese,100.9
0-4,female,2020-01-01,Melaka,chinese,7.2
5-9,female,2020-01-01,Melaka,chinese,6.6
10-14,female,2020-01-01,Melaka,chinese,6.2
15-19,female,2020-01-01,Melaka,chinese,8.0
20-24,female,2020-01-01,Melaka,chinese,5.9
25-29,female,2020-01-01,Melaka,chinese,7.4
30-34,female,2020-01-01,Melaka,chinese,7.0
35-39,female,2020-01-01,Melaka,chinese,7.0
40-44,female,2020-01-01,Melaka,chinese,9.4
45-49,female,2020-01-01,Melaka,chinese,6.2
50-54,female,2020-01-01,Melaka,chinese,5.7
55-59,female,2020-01-01,Melaka,chinese,6.5
60-64,female,2020-01-01,Melaka,chinese,5.4
65-69,female,2020-01-01,Melaka,chinese,4.9
70-74,female,2020-01-01,Melaka,chinese,3.4
75-79,female,2020-01-01,Melaka,chinese,2.0
80-84,female,2020-01-01,Melaka,chinese,1.5
85+,female,2020-01-01,Melaka,chinese,0.9
overall_age,overall_sex,2020-01-01,Negeri Sembilan,chinese,248.5
0-4,overall_sex,2020-01-01,Negeri Sembilan,chinese,16.8
5-9,overall_sex,2020-01-01,Negeri Sembilan,chinese,24.3
10-14,overall_sex,2020-01-01,Negeri Sembilan,chinese,19.5
15-19,overall_sex,2020-01-01,Negeri Sembilan,chinese,19.7
20-24,overall_sex,2020-01-01,Negeri Sembilan,chinese,14.5
25-29,overall_sex,2020-01-01,Negeri Sembilan,chinese,15.2
30-34,overall_sex,2020-01-01,Negeri Sembilan,chinese,17.5
35-39,overall_sex,2020-01-01,Negeri Sembilan,chinese,19.1
40-44,overall_sex,2020-01-01,Negeri Sembilan,chinese,16.3
45-49,overall_sex,2020-01-01,Negeri Sembilan,chinese,15.0
50-54,overall_sex,2020-01-01,Negeri Sembilan,chinese,13.6
55-59,overall_sex,2020-01-01,Negeri Sembilan,chinese,17.1
60-64,overall_sex,2020-01-01,Negeri Sembilan,chinese,12.2
65-69,overall_sex,2020-01-01,Negeri Sembilan,chinese,10.8
70-74,overall_sex,2020-01-01,Negeri Sembilan,chinese,8.0
75-79,overall_sex,2020-01-01,Negeri Sembilan,chinese,4.5
80-84,overall_sex,2020-01-01,Negeri Sembilan,chinese,3.0
85+,overall_sex,2020-01-01,Negeri Sembilan,chinese,1.4
overall_age,male,2020-01-01,Negeri Sembilan,chinese,126.4
0-4,male,2020-01-01,Negeri Sembilan,chinese,7.5
5-9,male,2020-01-01,Negeri Sembilan,chinese,12.5
10-14,male,2020-01-01,Negeri Sembilan,chinese,10.5
15-19,male,2020-01-01,Negeri Sembilan,chinese,10.6
20-24,male,2020-01-01,Negeri Sembilan,chinese,7.6
25-29,male,2020-01-01,Negeri Sembilan,chinese,7.8
30-34,male,2020-01-01,Negeri Sembilan,chinese,8.8
35-39,male,2020-01-01,Negeri Sembilan,chinese,9.8
40-44,male,2020-01-01,Negeri Sembilan,chinese,8.4
45-49,male,2020-01-01,Negeri Sembilan,chinese,7.7
50-54,male,2020-01-01,Negeri Sembilan,chinese,6.7
55-59,male,2020-01-01,Negeri Sembilan,chinese,8.7
60-64,male,2020-01-01,Negeri Sembilan,chinese,6.1
65-69,male,2020-01-01,Negeri Sembilan,chinese,5.5
70-74,male,2020-01-01,Negeri Sembilan,chinese,4.1
75-79,male,2020-01-01,Negeri Sembilan,chinese,2.2
80-84,male,2020-01-01,Negeri Sembilan,chinese,1.5
85+,male,2020-01-01,Negeri Sembilan,chinese,0.6
overall_age,female,2020-01-01,Negeri Sembilan,chinese,122.1
0-4,female,2020-01-01,Negeri Sembilan,chinese,9.3
5-9,female,2020-01-01,Negeri Sembilan,chinese,11.8
10-14,female,2020-01-01,Negeri Sembilan,chinese,9.0
15-19,female,2020-01-01,Negeri Sembilan,chinese,9.1
20-24,female,2020-01-01,Negeri Sembilan,chinese,6.9
25-29,female,2020-01-01,Negeri Sembilan,chinese,7.5
30-34,female,2020-01-01,Negeri Sembilan,chinese,8.7
35-39,female,2020-01-01,Negeri Sembilan,chinese,9.3
40-44,female,2020-01-01,Negeri Sembilan,chinese,7.9
45-49,female,2020-01-01,Negeri Sembilan,chinese,7.3
50-54,female,2020-01-01,Negeri Sembilan,chinese,6.9
55-59,female,2020-01-01,Negeri Sembilan,chinese,8.4
60-64,female,2020-01-01,Negeri Sembilan,chinese,6.2
65-69,female,2020-01-01,Negeri Sembilan,chinese,5.3
70-74,female,2020-01-01,Negeri Sembilan,chinese,3.9
75-79,female,2020-01-01,Negeri Sembilan,chinese,2.3
80-84,female,2020-01-01,Negeri Sembilan,chinese,1.5
85+,female,2020-01-01,Negeri Sembilan,chinese,0.9
overall_age,overall_sex,2020-01-01,Pahang,chinese,221.7
0-4,overall_sex,2020-01-01,Pahang,chinese,13.1
5-9,overall_sex,2020-01-01,Pahang,chinese,19.6
10-14,overall_sex,2020-01-01,Pahang,chinese,27.1
15-19,overall_sex,2020-01-01,Pahang,chinese,22.7
20-24,overall_sex,2020-01-01,Pahang,chinese,13.0
25-29,overall_sex,2020-01-01,Pahang,chinese,12.5
30-34,overall_sex,2020-01-01,Pahang,chinese,14.2
35-39,overall_sex,2020-01-01,Pahang,chinese,16.2
40-44,overall_sex,2020-01-01,Pahang,chinese,18.6
45-49,overall_sex,2020-01-01,Pahang,chinese,14.8
50-54,overall_sex,2020-01-01,Pahang,chinese,12.4
55-59,overall_sex,2020-01-01,Pahang,chinese,12.7
60-64,overall_sex,2020-01-01,Pahang,chinese,9.4
65-69,overall_sex,2020-01-01,Pahang,chinese,5.3
70-74,overall_sex,2020-01-01,Pahang,chinese,4.7
75-79,overall_sex,2020-01-01,Pahang,chinese,2.7
80-84,overall_sex,2020-01-01,Pahang,chinese,1.8
85+,overall_sex,2020-01-01,Pahang,chinese,1.0
overall_age,male,2020-01-01,Pahang,chinese,115.8
0-4,male,2020-01-01,Pahang,chinese,6.8
5-9,male,2020-01-01,Pahang,chinese,9.9
10-14,male,2020-01-01,Pahang,chinese,14.5
15-19,male,2020-01-01,Pahang,chinese,12.2
20-24,male,2020-01-01,Pahang,chinese,7.0
25-29,male,2020-01-01,Pahang,chinese,6.3
30-34,male,2020-01-01,Pahang,chinese,7.2
35-39,male,2020-01-01,Pahang,chinese,8.4
40-44,male,2020-01-01,Pahang,chinese,9.4
45-49,male,2020-01-01,Pahang,chinese,7.8
50-54,male,2020-01-01,Pahang,chinese,6.7
55-59,male,2020-01-01,Pahang,chinese,6.8
60-64,male,2020-01-01,Pahang,chinese,4.9
65-69,male,2020-01-01,Pahang,chinese,2.8
70-74,male,2020-01-01,Pahang,chinese,2.3
75-79,male,2020-01-01,Pahang,chinese,1.4
80-84,male,2020-01-01,Pahang,chinese,0.9
85+,male,2020-01-01,Pahang,chinese,0.6
overall_age,female,2020-01-01,Pahang,chinese,105.9
0-4,female,2020-01-01,Pahang,chinese,6.3
5-9,female,2020-01-01,Pahang,chinese,9.7
10-14,female,2020-01-01,Pahang,chinese,12.6
15-19,female,2020-01-01,Pahang,chinese,10.4
20-24,female,2020-01-01,Pahang,chinese,5.9
25-29,female,2020-01-01,Pahang,chinese,6.2
30-34,female,2020-01-01,Pahang,chinese,7.1
35-39,female,2020-01-01,Pahang,chinese,7.8
40-44,female,2020-01-01,Pahang,chinese,9.2
45-49,female,2020-01-01,Pahang,chinese,7.0
50-54,female,2020-01-01,Pahang,chinese,5.8
55-59,female,2020-01-01,Pahang,chinese,5.9
60-64,female,2020-01-01,Pahang,chinese,4.5
65-69,female,2020-01-01,Pahang,chinese,2.5
70-74,female,2020-01-01,Pahang,chinese,2.4
75-79,female,2020-01-01,Pahang,chinese,1.3
80-84,female,2020-01-01,Pahang,chinese,0.9
85+,female,2020-01-01,Pahang,chinese,0.5
overall_age,overall_sex,2020-01-01,Perak,chinese,643.6
0-4,overall_sex,2020-01-01,Perak,chinese,33.6
5-9,overall_sex,2020-01-01,Perak,chinese,45.5
10-14,overall_sex,2020-01-01,Perak,chinese,45.7
15-19,overall_sex,2020-01-01,Perak,chinese,52.9
20-24,overall_sex,2020-01-01,Perak,chinese,43.0
25-29,overall_sex,2020-01-01,Perak,chinese,32.3
30-34,overall_sex,2020-01-01,Perak,chinese,33.7
35-39,overall_sex,2020-01-01,Perak,chinese,40.6
40-44,overall_sex,2020-01-01,Perak,chinese,43.0
45-49,overall_sex,2020-01-01,Perak,chinese,41.4
50-54,overall_sex,2020-01-01,Perak,chinese,41.8
55-59,overall_sex,2020-01-01,Perak,chinese,48.2
60-64,overall_sex,2020-01-01,Perak,chinese,40.4
65-69,overall_sex,2020-01-01,Perak,chinese,36.4
70-74,overall_sex,2020-01-01,Perak,chinese,29.0
75-79,overall_sex,2020-01-01,Perak,chinese,17.5
80-84,overall_sex,2020-01-01,Perak,chinese,11.7
85+,overall_sex,2020-01-01,Perak,chinese,6.9
overall_age,male,2020-01-01,Perak,chinese,326.5
0-4,male,2020-01-01,Perak,chinese,17.1
5-9,male,2020-01-01,Perak,chinese,24.2
10-14,male,2020-01-01,Perak,chinese,24.6
15-19,male,2020-01-01,Perak,chinese,28.2
20-24,male,2020-01-01,Perak,chinese,22.0
25-29,male,2020-01-01,Perak,chinese,16.4
30-34,male,2020-01-01,Perak,chinese,16.7
35-39,male,2020-01-01,Perak,chinese,20.7
40-44,male,2020-01-01,Perak,chinese,22.1
45-49,male,2020-01-01,Perak,chinese,20.5
50-54,male,2020-01-01,Perak,chinese,20.9
55-59,male,2020-01-01,Perak,chinese,24.2
60-64,male,2020-01-01,Perak,chinese,20.0
65-69,male,2020-01-01,Perak,chinese,18.1
70-74,male,2020-01-01,Perak,chinese,14.3
75-79,male,2020-01-01,Perak,chinese,8.5
80-84,male,2020-01-01,Perak,chinese,5.3
85+,male,2020-01-01,Perak,chinese,2.6
overall_age,female,2020-01-01,Perak,chinese,317.1
0-4,female,2020-01-01,Perak,chinese,16.5
5-9,female,2020-01-01,Perak,chinese,21.4
10-14,female,2020-01-01,Perak,chinese,21.1
15-19,female,2020-01-01,Perak,chinese,24.7
20-24,female,2020-01-01,Perak,chinese,21.0
25-29,female,2020-01-01,Perak,chinese,15.9
30-34,female,2020-01-01,Perak,chinese,16.9
35-39,female,2020-01-01,Perak,chinese,20.0
40-44,female,2020-01-01,Perak,chinese,20.9
45-49,female,2020-01-01,Perak,chinese,20.9
50-54,female,2020-01-01,Perak,chinese,20.9
55-59,female,2020-01-01,Perak,chinese,24.0
60-64,female,2020-01-01,Perak,chinese,20.4
65-69,female,2020-01-01,Perak,chinese,18.3
70-74,female,2020-01-01,Perak,chinese,14.7
75-79,female,2020-01-01,Perak,chinese,9.0
80-84,female,2020-01-01,Perak,chinese,6.4
85+,female,2020-01-01,Perak,chinese,4.3
overall_age,overall_sex,2020-01-01,Perlis,chinese,20.5
0-4,overall_sex,2020-01-01,Perlis,chinese,0.8
5-9,overall_sex,2020-01-01,Perlis,chinese,1.0
10-14,overall_sex,2020-01-01,Perlis,chinese,1.2
15-19,overall_sex,2020-01-01,Perlis,chinese,2.2
20-24,overall_sex,2020-01-01,Perlis,chinese,2.6
25-29,overall_sex,2020-01-01,Perlis,chinese,1.0
30-34,overall_sex,2020-01-01,Perlis,chinese,1.0
35-39,overall_sex,2020-01-01,Perlis,chinese,1.2
40-44,overall_sex,2020-01-01,Perlis,chinese,2.2
45-49,overall_sex,2020-01-01,Perlis,chinese,1.1
50-54,overall_sex,2020-01-01,Perlis,chinese,1.0
55-59,overall_sex,2020-01-01,Perlis,chinese,1.3
60-64,overall_sex,2020-01-01,Perlis,chinese,1.1
65-69,overall_sex,2020-01-01,Perlis,chinese,1.1
70-74,overall_sex,2020-01-01,Perlis,chinese,0.8
75-79,overall_sex,2020-01-01,Perlis,chinese,0.4
80-84,overall_sex,2020-01-01,Perlis,chinese,0.3
85+,overall_sex,2020-01-01,Perlis,chinese,0.2
overall_age,male,2020-01-01,Perlis,chinese,10.7
0-4,male,2020-01-01,Perlis,chinese,0.4
5-9,male,2020-01-01,Perlis,chinese,0.5
10-14,male,2020-01-01,Perlis,chinese,0.7
15-19,male,2020-01-01,Perlis,chinese,1.2
20-24,male,2020-01-01,Perlis,chinese,1.3
25-29,male,2020-01-01,Perlis,chinese,0.5
30-34,male,2020-01-01,Perlis,chinese,0.5
35-39,male,2020-01-01,Perlis,chinese,0.7
40-44,male,2020-01-01,Perlis,chinese,1.2
45-49,male,2020-01-01,Perlis,chinese,0.5
50-54,male,2020-01-01,Perlis,chinese,0.5
55-59,male,2020-01-01,Perlis,chinese,0.7
60-64,male,2020-01-01,Perlis,chinese,0.6
65-69,male,2020-01-01,Perlis,chinese,0.5
70-74,male,2020-01-01,Perlis,chinese,0.4
75-79,male,2020-01-01,Perlis,chinese,0.2
80-84,male,2020-01-01,Perlis,chinese,0.1
85+,male,2020-01-01,Perlis,chinese,0.1
overall_age,female,2020-01-01,Perlis,chinese,9.8
0-4,female,2020-01-01,Perlis,chinese,0.4
5-9,female,2020-01-01,Perlis,chinese,0.4
10-14,female,2020-01-01,Perlis,chinese,0.5
15-19,female,2020-01-01,Perlis,chinese,1.0
20-24,female,2020-01-01,Perlis,chinese,1.2
25-29,female,2020-01-01,Perlis,chinese,0.5
30-34,female,2020-01-01,Perlis,chinese,0.5
35-39,female,2020-01-01,Perlis,chinese,0.5
40-44,female,2020-01-01,Perlis,chinese,1.1
45-49,female,2020-01-01,Perlis,chinese,0.6
50-54,female,2020-01-01,Perlis,chinese,0.5
55-59,female,2020-01-01,Perlis,chinese,0.6
60-64,female,2020-01-01,Perlis,chinese,0.5
65-69,female,2020-01-01,Perlis,chinese,0.6
70-74,female,2020-01-01,Perlis,chinese,0.3
75-79,female,2020-01-01,Perlis,chinese,0.2
80-84,female,2020-01-01,Perlis,chinese,0.1
85+,female,2020-01-01,Perlis,chinese,0.1
overall_age,overall_sex,2020-01-01,Pulau Pinang,chinese,718.4
0-4,overall_sex,2020-01-01,Pulau Pinang,chinese,38.9
5-9,overall_sex,2020-01-01,Pulau Pinang,chinese,47.5
10-14,overall_sex,2020-01-01,Pulau Pinang,chinese,50.0
